"Geneid","SRR1178046","SRR1178036","SRR1178020","SRR1178002","SRR1177999","SRR1177997","SRR1177989","SRR1177988","SRR1177987"
"NM_001166354",0,0,0,0,0,0,0,0,0
"NM_001166396",0,0,0,0,0,0,0,0,0
"NM_001166403",360,55,70,150,175,163,112,49,250
"NM_001166576",49,38,39,56,57,45,69,49,34
"NM_001166577",2,4,10,3,0,4,4,19,6
"NM_001166578",0,0,0,0,0,0,0,0,0
"NM_001166586",63,50,40,54,56,59,60,77,80
"NM_001166675",100,46,34,32,24,34,118,60,48
"NM_001166676",57,28,32,13,28,12,15,81,61
"NM_001166677",0,0,0,0,0,0,0,0,0
"NM_001166678",0,0,0,0,0,0,0,0,0
"NM_001166679",0,0,0,0,0,0,0,0,0
"NM_001166680",0,0,0,0,0,0,0,0,0
"NM_001166681",0,0,0,0,0,0,0,0,0
"NM_001166682",0,0,0,0,0,0,0,0,0
"NM_001166683",0,0,0,0,0,0,0,0,0
"NM_001166689",0,0,0,0,0,0,0,0,0
"NM_001166690",0,0,0,0,0,0,0,0,0
"NM_001166760",0,0,0,0,0,2,4,0,0
"NM_001166761",0,0,0,0,0,0,0,0,0
"NM_001166763",0,0,0,0,0,0,0,0,0
"NM_001167547",0,0,0,0,0,0,0,0,0
"NM_001167548",0,0,0,0,0,0,0,0,0
"NM_001167549",0,0,0,0,0,0,0,0,0
"NM_001167551",0,0,0,0,0,0,0,0,0
"NM_001167552",0,0,0,0,0,0,0,0,0
"NM_001167553",0,0,0,0,0,0,0,0,0
"NM_001167554",0,0,0,0,0,0,0,0,0
"NM_001167572",0,0,0,0,0,0,0,0,0
"NM_001167664",0,0,0,0,2,4,7,13,4
"NM_001167806",626,364,584,558,681,618,876,723,525
"NM_001167840",0,5,3,2,2,6,7,4,6
"NM_001167842",365,182,211,253,319,299,116,81,176
"NM_001168000",324,260,315,267,315,353,697,364,317
"NM_001168284",46,27,32,49,54,42,105,54,59
"NM_001168285",32,21,34,15,28,25,40,49,53
"NM_001168332",0,0,0,0,0,0,0,0,0
"NM_001168343",4,0,0,0,0,0,60,5,16
"NM_001168353",0,0,0,0,0,0,0,0,0
"NM_001168523",1937,941,1276,1092,1145,1375,5601,2814,1921
"NM_001168524",316,103,117,86,116,80,355,534,270
"NM_001168527",3998,2332,2246,3014,3608,2564,3521,2530,2174
"NM_001168529",29,24,26,31,47,52,12,22,21
"NM_001168542",287,223,238,194,240,229,362,263,244
"NM_001168543",714,343,584,1012,1114,638,1569,858,823
"NM_001168549",410,321,357,293,379,354,944,470,394
"NM_001168559",525,295,429,444,577,468,693,559,609
"NM_001168579",0,0,0,0,0,0,0,0,2
"NM_001168583",1733,1036,1587,1649,1822,1607,1993,1695,1713
"NM_001168584",0,0,0,0,0,0,0,0,0
"NM_001168586",120,49,69,85,96,74,131,97,56
"NM_001168593",0,0,0,0,0,0,2,2,0
"NM_001168630",0,0,0,0,0,0,0,0,0
"NM_001168631",0,0,0,0,0,0,0,0,0
"NM_001168632",385,197,341,475,419,420,219,238,236
"NM_001168633",632,394,750,328,668,318,1399,704,842
"NM_001168641",151,140,171,168,195,183,318,214,170
"NM_001168642",34,20,52,50,35,44,67,49,46
"NM_001168650",24,12,10,27,46,12,36,22,14
"NM_001168653",459,298,297,230,236,226,882,334,235
"NM_001168661",290,162,232,240,265,256,317,212,220
"NM_001168664",2442,1795,2073,2236,2857,2666,3944,2907,2693
"NM_001168670",9,2,2,7,3,6,4,4,2
"NM_001168674",50,46,45,48,51,82,70,46,36
"NM_001168703",34,16,32,72,52,32,40,28,32
"NM_001169100",931,397,531,728,671,754,1195,736,636
"NM_001169101",2,0,2,0,2,4,2,0,2
"NM_001169102",134,42,89,53,57,55,453,139,86
"NM_001169103",383,246,330,438,381,275,601,306,254
"NM_001169104",0,0,0,0,0,0,0,0,0
"NM_001169105",196,98,139,160,137,143,208,267,222
"NM_001169108",23,5,9,6,9,2,37,68,41
"NM_001169112",370,128,144,62,86,76,153,289,195
"NM_001169113",1099,790,1119,1059,1041,1165,1042,835,930
"NM_001169115",1109,740,915,1253,1434,1211,1340,1089,547
"NM_001169116",322,226,311,360,381,288,745,409,294
"NM_001169119",0,0,2,0,0,0,0,0,0
"NM_001169120",2201,1709,1801,2209,2353,2066,3204,2155,2054
"NM_001169121",95,42,64,65,83,66,123,56,65
"NM_001169127",1142,779,981,1277,1315,1098,747,752,808
"NM_001169128",2,0,2,2,2,4,6,0,2
"NM_001169129",4,0,3,2,0,2,0,0,2
"NM_001169130",32,16,19,22,38,10,6,12,7
"NM_001169132",79,20,16,19,20,24,17,23,10
"NM_001169133",26,20,36,18,30,44,28,20,10
"NM_001169136",0,0,0,0,0,0,0,0,0
"NM_001169137",0,0,0,0,0,0,0,0,0
"NM_001169138",170,140,123,222,186,243,95,122,160
"NM_001169139",239,107,89,28,54,24,102,364,154
"NM_001169140",0,0,0,0,0,0,0,0,0
"NM_001169141",2,0,4,2,2,4,0,0,2
"NM_001169142",637,536,626,1303,1187,725,222,546,456
"NM_001169143",397,219,297,285,267,240,349,294,244
"NM_001169144",264,167,249,263,299,245,295,282,274
"NM_001169145",74,81,90,116,104,54,109,37,74
"NM_001169146",5573,2204,3485,3367,3725,3675,14044,8451,6236
"NM_001169149",0,0,0,0,0,0,0,0,0
"NM_001169152",394,332,292,500,620,472,674,506,484
"NM_001169575",8,20,5,2,8,6,11,12,4
"NM_001169578",0,0,0,0,0,0,1,0,2
"NM_001169579",24,6,8,16,8,2,35,21,37
"NM_001170324",102,76,95,160,224,131,71,67,64
"NM_001170325",40,14,20,26,31,24,44,55,24
"NM_001170326",30,6,37,2,6,8,4,6,62
"NM_001170327",531,327,389,581,453,531,753,510,515
"NM_001170328",81,43,66,56,70,97,129,73,56
"NM_001170329",0,10,0,0,0,0,0,0,0
"NM_001170334",28,21,22,26,54,32,90,22,24
"NM_001170335",991,704,706,768,768,788,1307,918,707
"NM_001170336",1117,563,651,1191,1898,1798,952,1714,1448
"NM_001170337",2,0,0,4,0,2,1,2,0
"NM_001170340",211,115,173,145,257,121,280,421,266
"NM_001170342",1192,1240,1445,1565,1177,1551,5924,2158,704
"NM_001170343",454,387,388,348,445,399,725,372,322
"NM_001170346",7,6,3,1,4,0,6,15,6
"NM_001170347",1994,1721,1837,2248,2492,2246,2235,1879,2176
"NM_001170348",14,12,6,40,38,30,20,12,12
"NM_001170349",8,32,10,24,20,8,16,7,8
"NM_001170350",0,0,0,0,0,0,0,0,0
"NM_001170396",0,0,0,1,0,0,8,14,0
"NM_001170397",71,22,34,42,74,23,75,57,36
"NM_001170398",88,48,100,92,89,74,102,77,72
"NM_001170399",0,0,0,0,0,0,0,0,0
"NM_001170400",0,0,0,0,0,0,0,0,0
"NM_001170403",38,28,38,44,47,32,36,23,34
"NM_001170404",117,86,126,175,191,131,137,86,104
"NM_001170405",0,0,0,0,0,0,0,0,0
"NM_001170408",769,628,768,966,1035,1014,1004,786,806
"NM_001170421",0,0,2,0,4,0,0,0,2
"NM_001170426",891,670,792,878,976,899,1506,1161,960
"NM_001170428",0,0,0,0,0,0,0,0,0
"NM_001170429",0,2,0,0,2,0,2,0,2
"NM_001170432",258,259,262,408,424,377,244,228,316
"NM_001170434",331,210,229,250,351,312,228,174,217
"NM_001170435",195,115,148,155,184,137,285,282,251
"NM_001170436",108,68,77,102,106,89,112,137,88
"NM_001170438",334,197,203,382,389,368,1287,611,471
"NM_001170439",2221,138,2149,1187,1452,1171,715,130,739
"NM_001170455",1132,768,786,1048,1010,1026,1851,1098,1045
"NM_001170456",784,496,560,769,712,902,1423,766,849
"NM_001170457",0,0,0,0,0,0,0,0,0
"NM_001170459",1205,755,965,828,1002,869,1939,1430,1118
"NM_001170461",4,5,4,4,6,2,0,8,5
"NM_001170462",300,213,253,244,324,244,339,293,247
"NM_001170465",639,368,633,655,798,787,640,534,570
"NM_001170466",0,0,0,0,0,0,0,0,0
"NM_001170467",560,318,544,130,56,118,1229,381,232
"NM_001170468",2379,1611,1968,2192,2225,2314,2541,2326,1933
"NM_001170469",46,50,106,108,110,109,69,80,27
"NM_001170470",35,35,53,69,80,61,33,85,76
"NM_001170471",649,421,541,476,539,508,988,530,499
"NM_001170472",978,557,722,1055,1083,891,1087,906,844
"NM_001170473",0,0,0,0,0,0,0,0,0
"NM_001170474",615,444,528,703,717,698,933,586,561
"NM_001170475",939,654,910,1145,1460,1256,1393,958,834
"NM_001170476",13,8,7,84,72,45,2,0,0
"NM_001170477",8,5,6,7,4,2,12,4,4
"NM_001170478",109,83,119,93,143,142,214,132,117
"NM_001170480",0,0,0,0,0,0,0,0,0
"NM_001170481",9,4,1,5,4,9,16,14,6
"NM_001170482",0,0,0,0,0,0,0,0,0
"NM_001170483",0,0,0,0,2,0,1,1,2
"NM_001170484",281,174,240,297,278,287,387,303,237
"NM_001170487",1257,893,856,1253,1279,1315,1791,788,724
"NM_001170531",0,0,0,0,0,0,0,0,2
"NM_001170533",2,1,4,0,0,0,5,0,2
"NM_001170534",233,181,282,416,557,305,213,440,203
"NM_001170539",3100,2337,2713,2757,3411,3347,3423,4734,3640
"NM_001170541",242,212,285,499,582,524,454,402,422
"NM_001170542",4,2,2,0,0,2,6,0,0
"NM_001170545",3,6,2,1,1,1,2,4,1
"NM_001170546",0,0,0,0,0,0,0,0,0
"NM_001170547",0,0,0,0,0,0,0,0,0
"NM_001170548",0,0,0,0,0,0,0,0,0
"NM_001170549",366,243,324,376,457,420,288,244,246
"NM_001170551",1816,1348,1755,1826,1766,1596,2035,1794,1644
"NM_001170554",164,127,94,135,83,128,151,145,117
"NM_001170557",2,0,2,2,1,6,6,6,3
"NM_001170558",0,0,0,0,0,0,0,0,0
"NM_001170559",0,0,0,0,0,0,0,0,0
"NM_001170560",0,0,0,0,0,0,0,0,0
"NM_001170562",18,4,26,12,26,24,28,21,18
"NM_001170563",105,53,80,128,95,86,175,80,109
"NM_001170565",415,299,372,456,421,529,577,462,320
"NM_001170566",1478,841,1124,1524,1526,1292,1062,1153,991
"NM_001170568",496,440,331,300,327,373,839,337,359
"NM_001170573",478,252,319,533,467,412,612,468,416
"NM_001170575",410,284,298,304,387,320,372,378,535
"NM_001170576",0,0,0,0,0,0,0,0,0
"NM_001170577",179,106,144,127,168,143,263,142,141
"NM_001170582",4,4,2,4,0,0,0,2,0
"NM_001170584",2513,1974,2768,3763,4526,3208,2698,2307,2660
"NM_001170586",710,592,667,960,1003,949,1299,1100,902
"NM_001170589",420,302,398,236,339,300,762,307,293
"NM_001170590",743,508,603,721,605,641,1162,960,761
"NM_001170593",0,0,0,0,0,0,0,0,0
"NM_001170594",120,64,84,20,66,40,78,228,138
"NM_001170595",20,6,4,5,8,6,13,12,2
"NM_001170596",2838,2217,2911,2810,3266,3385,3684,3167,2333
"NM_001170597",0,2,2,2,0,4,2,0,0
"NM_001170600",192,176,200,283,203,240,352,160,166
"NM_001170601",2623,1853,2131,2460,3007,2484,5365,4647,3485
"NM_001170602",134,48,79,28,52,23,38,161,84
"NM_001170603",0,0,6,2,0,2,4,0,0
"NM_001170604",11,2,0,6,4,2,0,2,2
"NM_001170605",24,30,30,29,21,18,38,34,36
"NM_001170606",0,0,0,0,0,0,0,0,0
"NM_001170685",0,0,0,0,0,0,0,1,2
"NM_001170708",1598,987,1062,1262,1408,1210,2778,1793,1328
"NM_001170709",10,0,6,4,10,13,15,7,14
"NM_001170749",8,1,2,10,5,7,14,5,4
"NM_001170799",6,0,1,0,4,3,22,1,2
"NM_001171096",0,0,0,0,0,0,0,0,0
"NM_001171177",28,8,14,26,18,4,32,18,16
"NM_001171802",4,4,6,8,2,4,62,18,18
"NM_001171981",243,160,181,285,304,300,235,164,234
"NM_001172056",270,135,192,206,253,205,279,192,207
"NM_001172063",47,14,36,17,35,20,40,28,45
"NM_001172067",11,30,8,35,64,49,7,5,8
"NM_001172077",6,0,4,2,6,6,6,2,6
"NM_001172079",16,29,24,35,72,44,15,25,15
"NM_001172084",853,628,851,929,979,711,710,990,873
"NM_001172088",37,5,3,13,8,18,85,42,30
"NM_001172089",357,247,277,338,308,339,791,418,376
"NM_001172090",6,0,4,0,0,2,24,10,4
"NM_001172103",104,76,77,131,198,98,84,80,74
"NM_001172106",10,3,4,2,4,3,33,23,19
"NM_001172116",4,1,1,11,0,4,2,0,0
"NM_001172118",6,2,4,5,6,3,7,4,4
"NM_001172120",163,40,29,84,54,85,64,30,60
"NM_001172125",0,0,0,0,0,0,0,0,0
"NM_001172127",3656,2764,3390,4355,5629,4680,7667,3831,4501
"NM_001172137",1978,1507,1723,1785,2360,2374,4031,3676,2665
"NM_001172150",65,52,76,92,129,86,198,121,115
"NM_001172151",125,96,135,120,158,131,230,186,118
"NM_001172155",0,0,2,0,0,0,0,0,0
"NM_001172159",0,0,0,0,0,0,0,0,0
"NM_001172164",0,0,0,0,0,0,0,0,0
"NM_001172305",73,25,45,70,45,46,69,31,52
"NM_001172809",298,243,316,261,368,312,427,341,230
"NM_001172845",0,0,0,0,0,0,0,0,0
"NM_001173334",801,390,501,366,325,298,649,460,359
"NM_001173336",102,38,46,55,53,65,405,106,69
"NM_001173339",3753,3209,3226,3575,3935,4618,4344,5858,4952
"NM_001173341",357,281,260,394,376,329,387,342,345
"NM_001173344",22,18,14,23,14,22,26,8,10
"NM_001173349",1497,1142,1376,1306,1387,1600,2073,1658,1807
"NM_001173354",575,370,392,499,504,519,934,422,480
"NM_001173355",93,42,44,51,59,74,115,80,59
"NM_001173357",0,0,0,0,0,0,0,0,2
"NM_001173370",800,453,425,521,649,465,1323,683,716
"NM_001173371",256,197,184,113,185,164,318,222,166
"NM_001173373",0,0,2,0,0,0,0,2,2
"NM_001173374",300,222,268,272,337,338,481,296,353
"NM_001173376",2700,1860,1752,2112,3021,1708,4191,2050,1897
"NM_001173380",584,328,363,425,492,428,819,414,339
"NM_001173382",65,84,58,157,119,110,196,152,112
"NM_001173384",49,39,70,48,104,69,67,29,50
"NM_001173386",72,12,32,14,18,10,99,108,56
"NM_001173388",142,76,80,154,152,131,203,130,122
"NM_001173426",305,152,189,206,211,188,300,162,189
"NM_001173427",168,34,64,93,52,68,203,101,103
"NM_001173428",0,0,0,0,4,0,2,0,0
"NM_001173429",64,28,24,34,40,25,26,20,28
"NM_001173430",522,450,445,560,732,635,812,588,584
"NM_001173432",731,373,563,544,502,473,853,507,489
"NM_001173433",1277,907,1213,982,930,1033,1207,1003,875
"NM_001173434",0,0,0,0,0,0,0,0,0
"NM_001173435",0,0,0,0,0,0,0,0,0
"NM_001173436",1561,1222,1318,1466,1674,1652,1975,1542,1456
"NM_001173437",48,28,28,26,34,10,115,42,44
"NM_001173438",0,2,2,0,0,1,0,4,0
"NM_001173448",0,0,0,0,0,0,0,0,0
"NM_001173449",56,130,163,144,130,261,29,55,115
"NM_001173450",173,117,123,177,187,209,238,211,159
"NM_001173451",1081,811,927,930,995,915,1469,954,991
"NM_001173469",0,0,0,0,0,0,2,0,0
"NM_001173471",180,108,104,138,148,136,340,180,140
"NM_001173472",1052,625,680,957,977,979,1018,931,819
"NM_001173507",1509,1114,1471,1588,1980,1806,2274,1853,1452
"NM_001173508",0,2,0,2,0,2,2,0,0
"NM_001173509",70,40,30,40,39,46,83,61,51
"NM_001173510",318,238,241,321,434,265,651,324,281
"NM_001173511",642,489,603,483,613,507,1088,616,541
"NM_001173526",0,0,0,0,0,0,2,2,0
"NM_001173527",364,238,256,320,364,302,709,300,274
"NM_001173528",1298,950,984,1038,1055,1070,1818,1319,1190
"NM_001173554",323,248,240,288,337,385,545,309,291
"NM_001173555",41,22,29,80,83,54,61,38,62
"NM_001173556",812,541,684,683,797,695,1127,888,822
"NM_001173557",331,208,263,309,369,208,216,366,296
"NM_001173558",865,617,690,662,636,645,1036,893,678
"NM_001173739",376,207,214,330,340,329,507,320,247
"NM_001173972",116,78,68,141,108,74,115,98,74
"NM_001173973",0,2,0,0,0,0,0,0,0
"NM_001173974",1073,814,980,1198,1358,1128,1452,1424,1220
"NM_001173981",0,0,0,0,0,0,2,0,0
"NM_001173983",500,297,394,396,426,351,535,490,428
"NM_001173986",171,124,234,241,252,145,410,202,170
"NM_001177305",0,0,0,0,0,0,0,0,0
"NM_001177321",211,162,173,223,266,252,309,220,298
"NM_001177326",0,0,2,0,0,0,0,0,0
"NM_001177368",4,2,0,0,0,0,0,0,0
"NM_001177442",204,118,214,296,314,245,256,234,302
"NM_001177593",0,0,0,0,0,0,0,0,0
"NM_001177613",269,173,275,199,283,156,673,339,340
"NM_001177682",18,8,21,32,16,56,35,12,31
"NM_001177683",0,0,0,0,0,0,0,0,0
"NM_001177684",563,450,652,754,799,725,333,382,454
"NM_001177685",1,0,0,0,0,0,1,1,0
"NM_001177686",0,0,0,0,0,0,0,0,0
"NM_001177687",438,240,198,250,308,342,568,320,288
"NM_001177688",136,99,135,161,133,126,215,144,96
"NM_001177689",0,0,0,0,0,0,0,0,0
"NM_001177695",0,0,0,0,1,0,0,0,0
"NM_001177816",0,0,1,4,4,0,0,2,0
"NM_001177817",11,3,2,0,2,5,5,5,2
"NM_001177819",0,0,0,0,0,0,0,0,0
"NM_001177820",3,2,5,5,11,4,2,1,0
"NM_001177822",2,3,2,2,0,0,2,0,1
"NM_001177823",2,4,4,4,5,6,0,1,0
"NM_001177824",7,7,4,3,5,4,0,4,2
"NM_001177825",4,7,9,7,7,9,9,3,12
"NM_001177826",8,2,3,2,6,5,3,5,11
"NM_001177827",0,0,0,0,0,0,0,0,0
"NM_001177828",2,0,0,0,2,2,0,2,0
"NM_001177829",219,97,160,188,201,203,130,183,93
"NM_001177830",46,27,30,25,22,28,24,26,29
"NM_001177863",2,1,2,2,3,0,7,2,0
"NM_001177905",4,0,6,4,4,2,0,2,0
"NM_001177909",4,5,2,5,6,4,1,2,14
"NM_001178071",2704,1789,2428,2574,3217,2342,2590,2255,2353
"NM_001178072",778,497,734,680,759,747,1109,920,615
"NM_001184712",0,0,0,0,0,0,0,0,0
"NM_001184973",22,5,12,22,15,15,37,51,25
"NM_001185025",165,140,232,276,294,252,252,274,275
"NM_001185046",328,202,276,287,290,289,418,282,240
"NM_001185047",0,0,0,0,0,0,0,0,0
"NM_001190162",0,0,0,0,0,0,0,0,0
"NM_001190163",0,0,0,0,0,0,0,0,0
"NM_001190236",0,0,0,0,0,0,0,0,0
"NM_001190237",0,0,0,0,0,0,0,0,0
"NM_001190238",0,0,0,0,0,0,0,0,0
"NM_001190341",0,0,0,0,0,2,0,0,0
"NM_001190346",0,0,0,0,0,0,0,0,0
"NM_001190369",23,15,9,1,0,0,4,2,0
"NM_001190372",0,2,2,2,2,0,6,4,2
"NM_001190375",8,10,6,1,0,3,3,2,3
"NM_001190380",1823,878,1540,133,150,190,239,446,322
"NM_001190399",0,0,0,0,0,0,0,0,0
"NM_001190459",117,43,52,64,86,37,55,81,39
"NM_001190475",0,0,0,0,0,0,0,0,0
"NM_001190820",1,3,0,1,2,3,1,2,0
"NM_001190993",1,6,9,19,21,7,14,49,6
"NM_001190994",285,175,288,250,248,234,152,290,214
"NM_001190998",54,35,68,80,47,42,80,79,60
"NM_001190999",113,85,122,85,133,72,118,68,120
"NM_001191000",300,199,219,338,342,385,387,336,251
"NM_001191043",0,0,0,0,0,0,0,0,0
"NM_001191052",594,412,407,740,818,867,759,455,671
"NM_001191063",0,3,2,0,4,0,2,1,3
"NM_001191064",446,342,317,374,413,349,520,404,339
"NM_001191065",12,0,2,1,4,2,314,13,39
"NM_001191066",195,66,99,126,133,128,199,270,156
"NM_001191067",898,757,1273,658,853,831,594,388,719
"NM_001191068",146,72,126,84,63,55,302,264,108
"NM_001191069",3,2,2,2,0,4,0,3,4
"NM_001191070",0,0,0,0,2,0,2,2,0
"NM_001191071",335,226,282,383,376,310,468,275,299
"NM_001191072",90,60,71,78,102,75,73,54,49
"NM_001191073",1333,1019,1077,1377,1565,1441,2169,2452,1511
"NM_001191075",11,5,5,1,10,2,8,2,2
"NM_001191076",12,31,10,18,22,22,16,18,8
"NM_001191077",6,5,12,4,13,11,14,13,12
"NM_001191078",0,2,0,0,0,0,0,0,0
"NM_001191079",0,0,4,0,2,2,0,0,0
"NM_001191080",3257,2127,2535,2876,3285,2457,4834,3602,2710
"NM_001191081",0,0,0,0,0,0,0,0,0
"NM_001191082",0,0,0,0,0,0,0,0,2
"NM_001191083",99,67,58,102,96,92,126,108,92
"NM_001191084",426,293,399,469,498,518,645,521,489
"NM_001191085",651,494,583,560,775,648,1214,831,620
"NM_001191086",2,0,4,2,6,10,0,4,4
"NM_001191087",0,0,0,0,0,0,0,0,0
"NM_001191088",9422,8573,9965,11913,13132,10996,6858,7816,9558
"NM_001191089",134,64,90,132,125,109,384,135,93
"NM_001191090",167,92,132,122,154,134,170,146,121
"NM_001191091",2,0,0,0,0,0,0,0,0
"NM_001191092",12,4,0,0,2,0,4,2,0
"NM_001191093",30,22,34,21,25,28,45,13,21
"NM_001191094",1409,999,1048,1291,1480,1283,2335,1534,1184
"NM_001191096",100,49,69,42,53,39,338,108,55
"NM_001191097",0,0,0,2,0,0,1,0,0
"NM_001191099",2,0,0,2,0,0,8,0,0
"NM_001191100",0,2,0,3,2,2,0,2,0
"NM_001191101",0,0,0,0,0,0,0,0,0
"NM_001191102",465,806,815,1053,1034,1309,530,555,557
"NM_001191103",0,0,0,0,0,0,0,0,0
"NM_001191104",928,546,658,720,748,760,820,682,708
"NM_001191105",82,33,54,49,47,47,77,12,34
"NM_001191106",29,29,15,39,43,46,37,17,22
"NM_001191107",50,37,38,38,63,38,104,60,35
"NM_001191108",131,107,171,195,185,152,296,220,189
"NM_001191109",29,12,0,4,4,3,21,130,3
"NM_001191110",14,16,24,23,28,34,16,2,22
"NM_001191111",169,131,189,301,194,205,350,322,250
"NM_001191112",1021,594,751,1004,1011,955,1562,1144,1098
"NM_001191113",0,0,0,0,0,0,0,0,0
"NM_001191114",256,215,346,311,304,525,284,440,251
"NM_001191115",0,0,0,0,0,2,0,0,0
"NM_001191116",0,0,0,0,0,0,0,0,0
"NM_001191117",2,2,4,0,2,0,6,0,4
"NM_001191118",0,0,0,0,0,0,0,0,0
"NM_001191547",195,126,153,168,180,166,419,128,201
"NM_001191548",1219,600,708,825,857,896,1862,997,762
"NM_001191549",1063,751,872,966,1092,989,1869,950,1091
"NM_001191550",26,6,11,40,10,30,11,3,7
"NM_001191551",1114,770,1013,962,1184,1020,1660,1497,1217
"NM_001191552",480,302,295,309,337,359,910,755,432
"NM_001191553",10,0,4,9,8,17,1,2,8
"NM_001191554",25,19,18,24,22,20,45,18,26
"NM_001191555",46,20,18,26,20,30,51,48,26
"NM_001191556",14,13,10,2,8,6,4,8,10
"NM_001191557",247,306,341,348,362,452,247,290,322
"NM_001191558",128,72,82,145,146,138,123,91,118
"NM_001191559",6,3,2,0,4,2,1,4,2
"NM_001191560",323,204,254,212,253,262,545,495,240
"NM_001191561",124,91,103,113,156,140,160,93,98
"NM_001191562",0,0,0,0,0,0,0,0,0
"NM_001191563",10,2,2,0,2,8,7,0,3
"NM_001191564",521,380,443,340,456,281,659,339,406
"NM_001191565",452,154,193,183,150,53,177,100,118
"NM_001191566",529,339,444,433,553,425,463,529,409
"NM_001191567",1257,870,994,1458,1571,1385,1491,1726,1273
"NM_001191568",97,38,40,24,55,42,55,134,83
"NM_001191569",122,64,88,66,83,68,220,116,64
"NM_001191570",457,319,326,555,612,566,437,425,357
"NM_001191571",1252,943,1281,1390,1338,1483,1977,1493,1351
"NM_001191572",472,339,317,431,409,419,513,389,357
"NM_001191573",0,0,0,0,0,0,0,0,0
"NM_001191574",695,505,714,594,572,491,1105,681,549
"NM_001191575",56,31,34,69,91,63,52,77,49
"NM_001191576",163,79,108,79,101,73,171,77,59
"NM_001191577",496,413,509,436,396,386,924,542,428
"NM_001191578",162,109,116,169,201,136,587,174,140
"NM_001191579",0,0,0,0,0,0,6,0,0
"NM_001191580",1445,965,1278,1435,1600,1252,2175,1271,1261
"NM_001191581",8,4,2,2,0,2,2,6,0
"NM_001191582",656,493,666,642,818,668,815,580,622
"NM_001191583",0,0,0,0,0,0,0,0,0
"NM_001191584",35,36,47,62,96,36,45,44,52
"NM_001191585",69,29,32,66,74,54,66,12,36
"NM_001191586",445,332,540,607,712,531,1516,731,689
"NM_001191587",191,176,167,198,228,222,303,164,154
"NM_001191588",364,145,299,275,232,235,515,389,379
"NM_001191589",3,0,0,4,0,2,3,3,0
"NM_001191590",5472,3661,4501,5208,6046,5023,6044,5246,4450
"NM_001191591",1162,868,956,1452,1671,1515,1016,813,961
"NM_001191592",199,107,154,134,160,161,239,177,171
"NM_001191593",215,138,139,179,198,177,534,239,167
"NM_001191594",946,977,1278,1771,1786,1421,652,814,1222
"NM_001191595",2,8,4,10,6,6,6,7,4
"NM_001191596",737,534,549,691,874,707,1005,881,760
"NM_001191597",1946,1286,1388,1505,1572,1507,3028,2099,1483
"NM_001191599",411,357,363,390,507,350,392,340,411
"NM_001191600",232,175,171,311,310,334,247,236,252
"NM_001191601",2770,1752,1870,2234,2349,2407,4837,3962,3095
"NM_001191602",330,198,258,273,268,250,548,413,271
"NM_001191603",74,45,71,75,74,46,127,105,86
"NM_001191604",4073,3014,4026,3781,4330,4167,6525,5048,3119
"NM_001191605",269,245,311,291,375,327,418,432,345
"NM_001191606",447,310,376,511,499,474,384,341,338
"NM_001191607",120,86,69,123,146,118,145,192,114
"NM_001191608",758,559,514,576,613,678,1223,864,662
"NM_001191609",131,60,110,76,92,130,134,273,94
"NM_001191610",220,150,174,260,266,192,223,208,206
"NM_001191611",4,8,0,4,24,6,0,0,0
"NM_001191612",211,139,205,233,268,227,236,171,258
"NM_001191613",2,0,2,0,0,0,0,0,0
"NM_001191614",213,129,161,181,232,141,325,177,180
"NM_001191615",1253,1297,1594,1768,2361,2229,1130,1482,1761
"NM_001191616",58,16,56,34,72,54,50,56,49
"NM_001191617",533,421,596,566,759,621,373,520,662
"NM_001191618",489,230,254,379,366,365,837,497,466
"NM_001191619",0,0,0,0,0,0,0,0,0
"NM_001191620",114,71,95,76,90,55,71,77,60
"NM_001191621",103,76,102,145,169,109,402,147,168
"NM_001191622",180,120,113,63,136,86,600,148,105
"NM_001191623",100,34,38,48,68,36,182,200,123
"NM_001191624",417,296,403,444,510,459,291,457,457
"NM_001191625",95,107,96,81,95,114,123,95,63
"NM_001191626",38,50,62,82,48,54,106,54,48
"NM_001191627",0,0,2,0,0,0,2,0,0
"NM_001191628",4,0,4,4,0,4,21,0,10
"NM_001191629",972,812,794,983,1382,1130,1362,1165,1111
"NM_001191630",875,614,642,681,640,746,1532,966,732
"NM_001191631",2,4,5,22,4,23,2,0,2
"NM_001191632",691,517,561,669,717,559,874,718,664
"NM_001191633",214,108,125,178,192,132,175,171,120
"NM_001191634",2755,1731,1969,2651,3292,2624,3249,2789,2569
"NM_001191635",313,189,298,140,202,161,694,187,249
"NM_001191637",2231,1445,1403,1832,2060,2216,2284,2886,1929
"NM_001191638",2,2,0,0,2,0,7,0,4
"NM_001191639",487,353,355,381,623,349,472,463,476
